id_estudiante,fecha_consulta,derivado,tipo_consulta,urgencia,tiempo_consulta,tiempo_espera,id_asesor,calidad_del_servicio,consulta_resuelta,puntaje_esfuerzo_cliente,indice_promotor_neto,satisfaccion_estudiante
E18684,2023-10-14,True,Consulta de matrícula,Alta,714,360,A366,3,True,2,71,4
E18685,2024-06-02,True,Consulta de trámites,Baja,814,221,A174,2,True,4,53,3
E18686,2024-08-11,True,Solicitud de documentos,Media,1126,251,A074,2,True,5,78,3
E18687,2024-11-10,False,Consulta de matrícula,Media,1216,412,A144,2,False,1,55,3
E18688,2024-01-16,True,Queja,Baja,1210,207,A138,2,False,3,40,3
E18689,2024-08-01,False,Consulta de trámites,Alta,1030,411,A266,1,True,2,69,3
E18690,2023-10-08,False,Consulta de trámites,Baja,326,258,A019,3,True,1,119,5
E18691,2024-11-11,True,Consulta de trámites,Media,1129,303,A216,3,True,4,59,3
E18692,2023-04-29,True,Información general,Media,1620,891,A434,1,True,5,58,2
E18693,2023-07-06,False,Solicitud de documentos,Baja,1377,1105,A115,1,False,1,48,3
E18694,2023-04-26,False,Consulta de matrícula,Media,1121,627,A236,2,False,4,24,1
E18695,2024-08-01,True,Consulta de trámites,Alta,967,386,A030,2,True,4,30,2
E18696,2023-12-04,True,Queja,Baja,1160,945,A272,3,False,2,62,3
E18697,2024-06-05,True,Solicitud de documentos,Media,1494,631,A383,1,True,4,54,2
E18698,2023-05-29,False,Consulta de trámites,Media,1459,328,A221,3,True,2,42,3
E18699,2023-08-14,False,Consulta de matrícula,Alta,1637,556,A290,1,True,3,32,2
E18700,2023-11-17,True,Consulta de trámites,Baja,787,5,A455,2,True,2,44,3
E18701,2024-05-19,False,Queja,Media,1276,637,A441,3,True,1,99,5
E18702,2023-06-17,True,Queja,Baja,986,603,A275,3,True,2,86,4
E18703,2024-01-20,False,Información general,Alta,1582,1536,A189,1,True,5,31,1
E18704,2024-10-27,False,Queja,Media,1761,1216,A348,3,True,3,63,3
E18705,2024-07-07,True,Consulta de matrícula,Baja,1538,569,A389,2,True,2,97,4
E18706,2024-10-31,True,Información general,Media,769,317,A177,3,True,3,77,4
E18707,2024-05-23,True,Solicitud de documentos,Alta,1231,529,A174,1,True,2,47,2
E18708,2024-09-09,False,Información general,Alta,1951,956,A392,3,True,4,58,3
E18709,2024-08-20,False,Consulta de matrícula,Media,1287,1245,A391,2,True,4,49,3
E18710,2024-11-12,True,Información general,Media,1079,323,A072,1,False,1,74,3
E18711,2023-12-16,False,Queja,Media,1020,318,A238,1,True,4,69,3
E18712,2023-08-21,True,Información general,Media,1920,858,A104,2,True,5,22,1
E18713,2024-08-12,False,Consulta de trámites,Baja,1301,1208,A308,1,True,4,25,2
E18714,2024-01-22,True,Queja,Baja,818,5,A484,1,True,5,42,2
E18715,2023-12-13,False,Consulta de matrícula,Media,1360,963,A491,3,True,2,62,4
E18716,2024-05-19,False,Consulta de matrícula,Alta,1204,428,A183,1,False,2,33,2
E18717,2023-07-21,False,Consulta de matrícula,Media,1097,135,A136,3,True,5,54,3
E18718,2024-08-15,False,Queja,Baja,703,99,A350,2,False,1,94,4
E18719,2024-03-31,True,Consulta de matrícula,Media,910,756,A482,2,False,4,20,2
E18720,2023-07-14,False,Consulta de trámites,Media,1303,119,A151,2,True,5,32,2
E18721,2024-10-02,True,Información general,Alta,1483,429,A344,2,True,4,52,2
E18722,2023-05-27,True,Solicitud de documentos,Baja,1540,1380,A105,1,True,3,31,2
E18723,2024-12-20,True,Consulta de matrícula,Media,1097,5,A110,1,True,1,40,3
E18724,2023-07-29,True,Solicitud de documentos,Baja,1258,784,A346,3,False,2,91,4
E18725,2024-04-09,False,Consulta de trámites,Baja,1951,1555,A327,3,True,5,45,2
E18726,2023-06-01,True,Consulta de trámites,Media,930,404,A111,3,True,3,89,4
E18727,2024-05-05,False,Consulta de matrícula,Alta,1395,536,A002,1,True,5,18,1
E18728,2023-10-11,False,Queja,Media,1603,541,A215,3,True,5,21,2
E18729,2024-03-19,False,Información general,Media,1328,381,A378,1,True,5,12,1
E18730,2023-11-25,False,Información general,Alta,1888,1677,A380,2,True,5,44,3
E18731,2024-08-29,True,Solicitud de documentos,Media,1557,682,A254,1,True,2,62,3
E18732,2024-02-28,False,Consulta de trámites,Baja,1453,1048,A281,2,True,2,50,3
E18733,2024-05-10,True,Consulta de matrícula,Baja,847,222,A311,3,True,2,70,4
E18734,2023-06-24,False,Queja,Baja,1186,880,A137,1,True,1,41,3
E18735,2023-09-03,False,Solicitud de documentos,Media,816,5,A113,3,True,2,76,4
E18736,2023-07-16,True,Consulta de matrícula,Media,1199,1111,A043,3,True,4,74,4
E18737,2023-07-01,False,Información general,Media,983,697,A450,2,False,2,55,3
E18738,2023-12-23,False,Consulta de trámites,Alta,1906,1590,A465,3,False,5,34,2
E18739,2024-06-18,False,Información general,Media,1380,1066,A200,1,True,5,16,1
E18740,2024-03-17,False,Consulta de matrícula,Media,692,332,A329,3,False,4,43,3
E18741,2024-04-30,False,Información general,Baja,1565,913,A117,2,True,3,43,3
E18742,2023-02-01,True,Solicitud de documentos,Media,1698,1547,A063,2,False,5,36,2
E18743,2024-02-20,False,Consulta de trámites,Media,1227,495,A348,3,True,5,75,3
E18744,2023-09-04,False,Solicitud de documentos,Media,1149,871,A298,2,True,2,54,3
E18745,2024-07-01,True,Consulta de matrícula,Media,912,635,A033,3,True,2,104,5
E18746,2024-11-04,False,Información general,Media,1621,802,A089,2,False,5,37,2
E18747,2023-12-01,True,Información general,Alta,1516,403,A070,3,True,4,40,3
E18748,2024-07-07,False,Consulta de matrícula,Media,1099,734,A150,3,True,5,44,3
E18749,2024-08-11,False,Solicitud de documentos,Baja,2073,1084,A411,1,True,2,28,2
E18750,2023-10-25,True,Consulta de matrícula,Baja,1018,256,A457,1,True,2,54,3
E18751,2023-04-12,False,Solicitud de documentos,Media,659,290,A315,3,True,2,93,4
E18752,2024-10-09,False,Queja,Alta,1541,1404,A349,1,True,4,22,2
E18753,2023-03-17,True,Consulta de trámites,Baja,1134,521,A160,1,True,5,56,2
E18754,2024-06-09,True,Información general,Baja,1468,1130,A059,2,False,2,70,3
E18755,2024-10-16,False,Consulta de matrícula,Media,1849,765,A467,1,False,3,28,2
E18756,2023-09-04,True,Consulta de trámites,Media,1484,705,A348,2,True,2,50,3
E18757,2024-11-05,False,Consulta de matrícula,Media,1157,11,A419,1,True,1,66,4
E18758,2024-07-12,True,Solicitud de documentos,Media,803,140,A140,1,True,3,49,3
E18759,2024-05-20,False,Consulta de matrícula,Media,1473,558,A003,3,True,2,74,3
E18760,2023-05-15,True,Solicitud de documentos,Media,863,43,A181,1,False,1,65,3
E18761,2024-04-29,True,Consulta de matrícula,Media,1132,592,A099,3,True,4,79,3
E18762,2024-03-19,True,Solicitud de documentos,Media,530,264,A234,3,True,1,95,4
E18763,2024-08-13,True,Consulta de matrícula,Media,1168,530,A014,3,True,5,49,2
E18764,2024-07-05,True,Solicitud de documentos,Baja,1495,1362,A114,3,True,5,34,2
E18765,2023-01-20,True,Solicitud de documentos,Baja,1438,1260,A003,1,False,4,48,2
E18766,2024-03-21,True,Información general,Baja,1293,975,A188,3,True,4,45,3
E18767,2024-08-25,True,Queja,Alta,1019,260,A488,1,False,4,32,1
E18768,2023-08-03,True,Información general,Baja,975,661,A358,1,True,1,112,5
E18769,2024-11-03,False,Consulta de trámites,Baja,1559,917,A202,2,True,1,66,4
E18770,2024-03-25,True,Información general,Media,1130,306,A032,2,False,4,26,2
E18771,2024-02-03,False,Información general,Media,916,5,A378,2,True,1,86,4
E18772,2024-03-05,True,Solicitud de documentos,Media,769,5,A487,3,True,5,62,3
E18773,2024-08-10,False,Consulta de matrícula,Alta,1336,855,A251,1,True,2,50,3
E18774,2023-11-20,False,Información general,Media,2012,816,A100,1,True,3,35,2
E18775,2024-05-19,True,Solicitud de documentos,Media,1106,5,A092,3,True,4,76,3
E18776,2023-10-04,True,Queja,Alta,1571,758,A093,2,False,5,25,2
E18777,2023-12-05,False,Consulta de trámites,Baja,1073,324,A078,2,True,1,60,4
E18778,2024-06-17,False,Consulta de matrícula,Baja,1361,1176,A143,1,True,3,78,3
E18779,2023-08-04,True,Información general,Alta,1322,252,A241,1,True,4,30,1
E18780,2023-11-14,True,Queja,Media,1076,945,A262,1,True,1,66,3
E18781,2024-04-23,True,Consulta de trámites,Media,903,226,A273,2,True,1,41,3
E18782,2024-07-11,False,Consulta de trámites,Media,977,796,A274,1,True,3,77,3
E18783,2024-05-18,True,Consulta de matrícula,Media,1005,739,A019,2,True,1,91,4
E18784,2023-07-11,True,Consulta de matrícula,Media,1265,1129,A248,2,True,3,62,4
E18785,2024-10-09,True,Queja,Baja,1452,1241,A350,2,True,5,22,1
E18786,2023-05-09,True,Información general,Media,1259,347,A407,3,True,4,69,3
E18787,2024-10-21,True,Consulta de matrícula,Media,1197,244,A288,3,True,1,68,4
E18788,2024-10-11,False,Información general,Baja,1201,957,A224,1,True,2,78,3
E18789,2024-01-18,False,Consulta de trámites,Media,1544,1415,A396,2,True,3,46,3
E18790,2023-07-20,True,Queja,Media,1226,563,A019,1,True,5,44,3
E18791,2024-10-03,True,Consulta de trámites,Baja,562,5,A192,2,True,2,70,4
E18792,2024-04-24,False,Consulta de matrícula,Media,1884,1823,A392,1,False,4,20,1
E18793,2024-04-13,True,Solicitud de documentos,Media,1339,1187,A176,1,True,5,16,1
E18794,2024-04-04,False,Queja,Baja,1524,965,A250,3,True,3,63,3
E18795,2024-01-22,True,Consulta de matrícula,Media,1523,945,A364,3,True,5,75,3
E18796,2024-04-09,False,Información general,Media,1183,690,A019,3,True,5,49,2
E18797,2023-10-03,False,Información general,Baja,1930,1676,A233,3,True,5,29,2
E18798,2023-08-16,True,Queja,Media,1944,769,A165,2,True,4,33,2
E18799,2024-01-14,False,Consulta de trámites,Media,505,5,A149,1,True,2,80,4
E18800,2023-03-25,True,Queja,Alta,1456,1235,A217,1,False,5,7,1
E18801,2023-06-09,False,Consulta de trámites,Media,755,5,A054,2,True,1,119,5
E18802,2023-10-22,True,Información general,Baja,1359,612,A194,2,True,5,25,2
E18803,2024-06-04,True,Consulta de matrícula,Media,1809,994,A499,1,True,5,49,2
E18804,2024-04-09,True,Solicitud de documentos,Media,619,427,A253,3,True,4,89,4
E18805,2024-01-23,False,Solicitud de documentos,Baja,1146,14,A038,3,True,4,77,3
E18806,2023-09-20,True,Información general,Baja,1687,779,A457,3,True,4,41,3
E18807,2024-01-17,True,Solicitud de documentos,Media,1359,981,A426,2,True,4,42,2
E18808,2023-06-14,True,Consulta de trámites,Media,1675,720,A417,1,True,5,36,2
E18809,2023-07-30,False,Consulta de matrícula,Baja,766,76,A462,2,True,5,75,3
E18810,2023-10-03,True,Solicitud de documentos,Baja,1932,1073,A147,1,True,3,27,2
E18811,2024-06-12,False,Consulta de trámites,Alta,1649,1279,A337,3,False,4,70,3
E18812,2023-06-17,False,Consulta de trámites,Media,1007,5,A144,3,False,3,60,4
E18813,2023-05-25,False,Información general,Baja,889,648,A345,3,True,2,64,4
E18814,2024-06-10,True,Consulta de trámites,Media,1709,1505,A099,1,False,4,34,1
E18815,2024-02-04,True,Consulta de matrícula,Media,908,5,A166,3,True,2,97,4
E18816,2024-07-29,False,Información general,Media,1452,1314,A493,1,True,1,66,3
E18817,2023-04-29,True,Consulta de matrícula,Media,1264,377,A436,2,True,5,23,2
E18818,2023-11-24,True,Información general,Media,1051,638,A296,3,False,5,56,2
E18819,2024-08-06,False,Consulta de matrícula,Baja,1429,741,A374,2,True,3,43,3
E18820,2023-10-11,False,Información general,Media,1128,144,A066,2,True,5,29,2
E18821,2023-06-24,True,Consulta de trámites,Alta,1229,1122,A476,1,True,2,58,3
E18822,2023-02-22,False,Consulta de trámites,Alta,2032,1190,A378,2,False,5,24,1
E18823,2023-03-28,True,Queja,Alta,1241,952,A442,1,False,4,33,1
E18824,2023-07-20,False,Solicitud de documentos,Media,614,5,A094,1,True,1,91,4
E18825,2024-11-12,True,Consulta de trámites,Baja,1164,1006,A246,2,True,3,72,3
E18826,2024-06-15,True,Consulta de matrícula,Baja,1202,991,A247,1,True,3,66,3
E18827,2024-02-25,False,Consulta de matrícula,Alta,1400,1035,A296,1,True,3,40,3
E18828,2024-02-01,True,Queja,Baja,2131,1502,A433,1,False,4,13,1
E18829,2024-11-15,True,Solicitud de documentos,Baja,973,485,A450,2,True,5,55,2
E18830,2024-04-18,False,Información general,Alta,1412,723,A043,1,True,4,33,2
E18831,2024-01-25,True,Consulta de matrícula,Media,516,5,A215,3,True,2,76,4
E18832,2023-05-27,True,Consulta de trámites,Baja,1569,1223,A325,2,True,5,41,2
E18833,2024-02-21,True,Queja,Alta,1021,219,A255,2,True,4,73,3
E18834,2023-02-15,False,Información general,Media,1130,104,A281,1,True,2,99,4
E18835,2024-01-14,False,Información general,Alta,1347,937,A190,2,True,2,53,3
E18836,2024-05-07,False,Información general,Alta,1345,1259,A144,3,True,4,70,3
E18837,2023-01-25,False,Consulta de trámites,Baja,1374,441,A159,2,True,4,27,2
E18838,2024-12-28,False,Queja,Baja,447,5,A186,2,True,1,65,4
E18839,2024-02-08,True,Solicitud de documentos,Alta,1023,574,A077,2,False,4,37,2
E18840,2024-05-27,True,Información general,Alta,1343,201,A292,1,True,3,75,3
E18841,2023-01-01,True,Información general,Baja,1705,518,A409,3,False,5,40,2
E18842,2024-01-09,False,Consulta de matrícula,Alta,496,5,A420,3,True,2,70,4
E18843,2024-01-01,True,Consulta de matrícula,Alta,380,5,A320,3,True,3,84,4
E18844,2023-10-15,False,Solicitud de documentos,Media,1929,1166,A182,2,True,3,57,2
E18845,2023-12-15,True,Información general,Media,863,756,A157,3,True,2,103,5
E18846,2023-11-13,False,Queja,Baja,1137,67,A039,1,False,5,0,1
E18847,2024-05-13,True,Solicitud de documentos,Baja,1033,96,A483,2,False,1,47,2
E18848,2024-04-16,True,Queja,Media,1038,752,A103,1,True,1,56,3
E18849,2024-09-12,False,Queja,Media,890,244,A019,2,True,3,73,3
E18850,2024-12-01,True,Queja,Alta,966,281,A500,1,True,3,77,3
E18851,2023-01-08,True,Consulta de matrícula,Alta,1319,902,A158,2,True,4,73,3
E18852,2024-01-19,False,Consulta de trámites,Media,968,127,A079,1,True,1,68,4
E18853,2023-01-14,True,Consulta de trámites,Media,1055,583,A406,3,True,1,94,4
E18854,2024-01-03,True,Solicitud de documentos,Baja,1750,869,A117,2,True,5,31,1
E18855,2023-04-28,False,Consulta de trámites,Media,812,5,A289,2,True,4,96,4
E18856,2023-01-25,False,Queja,Baja,1633,1485,A397,1,False,2,50,3
E18857,2023-07-01,False,Solicitud de documentos,Baja,1162,412,A105,1,True,2,93,4
E18858,2023-06-15,False,Información general,Media,1528,885,A455,1,False,5,37,2
E18859,2023-04-08,False,Queja,Baja,1030,210,A112,2,True,2,49,3
E18860,2023-10-02,True,Consulta de matrícula,Baja,1165,859,A328,1,True,1,87,4
E18861,2023-08-21,False,Consulta de matrícula,Alta,1337,679,A025,3,False,3,44,3
E18862,2023-06-21,False,Consulta de trámites,Baja,1741,1652,A087,1,True,4,5,1
E18863,2023-07-22,True,Consulta de matrícula,Baja,1433,726,A176,1,True,2,50,3
E18864,2024-09-28,True,Solicitud de documentos,Baja,1344,247,A072,1,True,2,66,3
E18865,2024-01-26,True,Información general,Baja,1077,98,A239,3,True,2,62,4
E18866,2023-05-26,True,Consulta de matrícula,Alta,1549,1464,A364,1,True,2,68,3
E18867,2024-04-19,True,Información general,Baja,1055,469,A477,1,False,3,35,2
E18868,2023-11-26,False,Solicitud de documentos,Alta,1395,680,A495,2,True,3,80,4
E18869,2024-10-03,True,Consulta de trámites,Baja,1428,341,A298,2,False,5,26,2
E18870,2023-10-24,False,Queja,Media,898,152,A199,1,True,1,48,3
E18871,2024-04-01,True,Consulta de trámites,Alta,1632,1098,A413,2,True,2,57,3
E18872,2023-08-18,False,Información general,Media,1632,731,A023,1,True,5,23,1
E18873,2023-11-07,True,Queja,Alta,1118,116,A401,1,True,1,74,4
E18874,2023-01-05,False,Información general,Media,1094,509,A213,3,True,3,50,3
E18875,2024-01-17,False,Queja,Media,1603,841,A408,1,False,2,46,2
E18876,2023-10-18,False,Solicitud de documentos,Media,1459,558,A399,2,True,3,71,3
E18877,2024-06-21,False,Consulta de trámites,Baja,1033,183,A093,2,True,2,47,3
E18878,2023-03-02,False,Consulta de matrícula,Baja,1105,49,A434,2,False,3,32,2
E18879,2024-03-23,False,Queja,Baja,1777,1246,A093,2,True,5,24,1
E18880,2024-03-16,False,Consulta de matrícula,Media,1075,698,A137,1,True,5,38,2
E18881,2024-12-12,False,Consulta de matrícula,Alta,1187,899,A408,3,True,3,98,4
E18882,2024-06-19,False,Solicitud de documentos,Baja,1031,753,A408,3,True,3,75,4
E18883,2024-09-11,False,Información general,Media,1420,726,A102,1,True,4,29,2
E18884,2024-04-19,True,Queja,Alta,815,5,A016,2,True,2,68,3
E18885,2023-10-19,False,Información general,Baja,1216,350,A210,3,True,4,44,3
E18886,2024-03-06,False,Solicitud de documentos,Media,1104,961,A092,3,True,3,75,3
E18887,2024-04-28,True,Consulta de trámites,Media,1020,182,A041,1,False,5,20,1
E18888,2023-02-11,False,Información general,Media,986,164,A250,2,True,2,41,3
E18889,2024-01-27,False,Información general,Baja,1063,367,A285,3,True,5,62,3
E18890,2024-05-20,True,Consulta de trámites,Alta,1385,1107,A289,1,True,3,46,2
E18891,2024-05-09,True,Consulta de trámites,Baja,1142,856,A123,3,True,4,68,3
E18892,2023-11-28,False,Consulta de trámites,Baja,887,5,A146,3,False,2,40,3
E18893,2024-07-14,True,Consulta de trámites,Media,834,5,A201,2,True,4,30,2
E18894,2024-08-09,False,Queja,Alta,1009,294,A158,2,False,2,47,3
E18895,2023-01-29,False,Consulta de trámites,Baja,1830,855,A477,3,True,5,31,2
E18896,2024-01-28,False,Queja,Media,1220,530,A494,2,True,1,100,5
E18897,2023-10-14,True,Consulta de trámites,Baja,1200,172,A049,3,True,2,83,4
E18898,2024-12-03,False,Información general,Baja,1103,728,A053,3,True,3,51,3
E18899,2023-03-31,False,Queja,Media,1308,369,A481,3,True,2,61,4
E18900,2023-07-16,True,Consulta de trámites,Baja,1199,40,A041,1,False,3,37,1
E18901,2024-04-06,False,Queja,Baja,1313,685,A052,2,True,1,71,3
E18902,2024-09-24,False,Solicitud de documentos,Media,909,562,A306,2,True,1,95,4
E18903,2023-05-15,False,Queja,Media,1284,460,A330,3,True,5,28,2
E18904,2023-08-24,False,Solicitud de documentos,Baja,1257,469,A323,2,True,5,40,3
E18905,2024-12-03,False,Solicitud de documentos,Alta,1012,128,A336,3,True,1,73,4
E18906,2024-03-01,False,Solicitud de documentos,Alta,605,284,A490,2,True,2,77,4
E18907,2023-02-07,True,Queja,Media,1449,1102,A197,2,True,2,79,4
E18908,2024-02-06,False,Consulta de trámites,Media,1414,616,A500,3,True,5,40,2
E18909,2024-10-01,False,Queja,Media,1508,1109,A491,2,True,2,60,4
E18910,2023-09-01,True,Queja,Baja,843,5,A037,3,False,2,85,4
E18911,2024-02-06,False,Consulta de trámites,Media,1662,766,A347,1,True,2,48,3
E18912,2023-01-11,False,Consulta de trámites,Baja,1073,5,A054,3,True,2,66,4
E18913,2024-09-01,True,Solicitud de documentos,Media,1745,685,A290,2,True,3,26,2
E18914,2023-01-07,True,Información general,Media,1205,492,A244,1,True,5,34,2
E18915,2024-08-25,True,Queja,Alta,904,184,A020,1,True,1,55,3
E18916,2023-04-08,True,Consulta de trámites,Alta,1581,781,A356,3,True,1,60,4
E18917,2023-08-07,True,Queja,Baja,549,5,A348,1,True,3,44,2
E18918,2024-12-30,True,Queja,Alta,1109,965,A446,3,True,5,30,2
E18919,2024-04-05,True,Solicitud de documentos,Baja,1394,498,A350,2,True,3,84,4
E18920,2024-12-16,False,Solicitud de documentos,Media,1695,1116,A414,3,True,5,32,2
E18921,2024-10-25,False,Queja,Alta,1540,946,A407,1,True,3,47,3
E18922,2023-03-20,False,Solicitud de documentos,Alta,989,5,A029,3,True,2,61,4
E18923,2024-08-12,True,Queja,Baja,1244,582,A378,3,True,3,69,3
E18924,2024-11-19,False,Queja,Media,1512,970,A234,2,False,3,40,2
E18925,2023-04-09,True,Información general,Media,1054,929,A410,3,True,4,72,3
E18926,2024-08-15,False,Información general,Baja,1260,754,A446,2,True,5,22,2
E18927,2024-08-02,False,Información general,Media,1400,279,A447,1,False,2,37,2
E18928,2024-09-11,False,Información general,Baja,1205,42,A446,1,True,3,79,3
E18929,2024-11-14,False,Información general,Media,828,5,A453,3,True,2,99,5
E18930,2023-02-11,True,Queja,Media,2036,859,A153,3,False,5,48,2
E18931,2023-10-09,True,Queja,Media,1042,311,A314,1,True,1,73,3
E18932,2023-07-28,False,Consulta de trámites,Baja,1807,1420,A423,1,True,4,44,3
E18933,2024-09-19,True,Solicitud de documentos,Baja,1285,115,A063,1,True,4,27,2
E18934,2024-04-25,True,Información general,Media,1393,528,A381,3,False,5,51,3
E18935,2023-03-03,False,Solicitud de documentos,Alta,1372,1327,A273,1,True,4,27,2
E18936,2023-05-13,True,Información general,Media,539,5,A216,3,False,1,101,5
E18937,2024-01-01,True,Información general,Media,1398,954,A234,1,True,2,40,3
E18938,2023-02-10,True,Consulta de trámites,Baja,1353,1291,A103,1,False,3,27,2
E18939,2024-04-30,True,Consulta de trámites,Media,1505,475,A213,3,False,5,33,1
E18940,2023-08-08,False,Queja,Media,842,761,A020,2,True,5,48,2
E18941,2024-03-27,False,Queja,Media,1063,74,A395,3,False,4,42,3
E18942,2023-10-17,True,Consulta de matrícula,Baja,1274,970,A287,2,True,3,41,3
E18943,2023-05-21,False,Consulta de matrícula,Media,1559,1256,A069,3,False,4,44,2
E18944,2023-01-30,False,Queja,Media,1079,533,A102,2,False,4,46,2
