id_estudiante,fecha_consulta,derivado,tipo_consulta,urgencia,tiempo_consulta,tiempo_espera,id_asesor,calidad_del_servicio,consulta_resuelta,satisfaccion_estudiante,indice_promotor_neto,puntaje_esfuerzo_cliente,mes_consulta
E17829,2024-02-18,False,Solicitud de documentos,Alta,1453,1186,A177,2,True,4,-99,1,febrero
E17830,2024-02-22,False,Solicitud de documentos,Alta,3368,201,A499,1,True,5,43,4,febrero
E17831,2023-10-27,True,Consulta de trámites,Baja,2487,452,A300,3,False,4,-89,1,octubre
E17832,2024-01-17,True,Información general,Baja,2029,681,A277,1,True,2,-67,5,enero
E17833,2024-09-03,True,Consulta de trámites,Media,262,262,A074,3,True,2,-40,4,septiembre
E17834,2023-07-13,True,Solicitud de documentos,Baja,2092,1066,A405,3,True,3,-38,4,julio
E17835,2023-05-08,False,Consulta de matrícula,Media,1239,844,A473,3,False,4,98,4,mayo
E17836,2023-06-16,False,Solicitud de documentos,Alta,2415,1161,A077,3,True,4,-53,5,junio
E17837,2024-06-25,True,Consulta de matrícula,Media,2949,1008,A294,1,False,4,41,5,junio
E17838,2024-07-18,True,Consulta de matrícula,Alta,3119,352,A482,1,True,2,-45,3,julio
E17839,2024-05-07,True,Solicitud de documentos,Media,768,768,A295,2,True,2,57,3,mayo
E17840,2023-11-23,False,Solicitud de documentos,Alta,3298,960,A166,3,False,2,-34,1,noviembre
E17841,2023-10-31,False,Consulta de matrícula,Alta,2911,225,A156,1,False,1,3,1,octubre
E17842,2023-03-15,True,Consulta de trámites,Baja,3387,324,A083,1,True,5,-90,2,marzo
E17843,2024-12-24,True,Consulta de trámites,Baja,2236,1002,A496,1,True,4,-27,2,diciembre
E17844,2023-07-13,True,Consulta de trámites,Baja,1416,500,A481,1,True,3,-63,4,julio
E17845,2024-07-05,True,Queja,Baja,892,125,A159,2,True,3,11,1,julio
E17846,2023-03-05,True,Consulta de matrícula,Baja,3568,235,A309,3,True,1,32,1,marzo
E17847,2023-07-02,False,Queja,Alta,2068,496,A230,3,True,2,-6,4,julio
E17848,2023-11-12,True,Queja,Media,2287,420,A237,3,True,2,40,5,noviembre
E17849,2023-12-11,False,Consulta de matrícula,Baja,3037,1063,A447,1,True,4,65,3,diciembre
E17850,2023-04-21,True,Queja,Media,2573,478,A357,3,False,1,-71,4,abril
E17851,2023-09-06,True,Consulta de matrícula,Baja,958,212,A021,2,True,2,-29,4,septiembre
E17852,2023-05-10,False,Información general,Media,1034,467,A052,2,True,2,55,2,mayo
E17853,2023-08-05,True,Información general,Media,2208,942,A042,1,True,3,9,2,agosto
E17854,2024-11-09,False,Consulta de matrícula,Baja,2607,138,A485,1,True,3,-7,4,noviembre
E17855,2023-04-30,False,Consulta de matrícula,Media,3457,194,A443,3,False,2,74,1,abril
E17856,2023-07-17,True,Consulta de matrícula,Media,465,147,A059,2,True,5,-81,3,julio
E17857,2023-08-05,True,Consulta de trámites,Baja,2935,222,A298,1,True,3,9,5,agosto
E17858,2024-09-15,False,Consulta de matrícula,Media,889,699,A016,3,True,5,3,1,septiembre
E17859,2023-12-06,False,Solicitud de documentos,Media,3389,37,A164,2,True,1,38,4,diciembre
E17860,2024-10-25,True,Información general,Baja,1614,995,A278,1,True,3,-72,1,octubre
E17861,2024-03-11,False,Información general,Media,2242,310,A289,1,True,3,42,4,marzo
E17862,2024-03-25,True,Consulta de matrícula,Media,2148,185,A204,3,True,2,7,1,marzo
E17863,2023-04-04,False,Información general,Baja,1337,714,A372,1,True,4,-22,4,abril
E17864,2023-02-03,True,Consulta de matrícula,Media,1085,329,A261,1,False,1,54,4,febrero
E17865,2023-07-18,False,Consulta de matrícula,Alta,198,198,A360,3,True,2,7,4,julio
E17866,2023-11-22,False,Información general,Media,449,382,A293,1,True,4,91,3,noviembre
E17867,2023-11-21,True,Información general,Alta,115,115,A055,1,True,4,17,2,noviembre
E17868,2023-11-02,False,Solicitud de documentos,Alta,1838,412,A178,1,True,3,-80,1,noviembre
E17869,2023-11-06,False,Queja,Media,3111,347,A498,1,True,2,-42,1,noviembre
E17870,2024-07-21,False,Solicitud de documentos,Media,2936,907,A056,3,True,5,-20,1,julio
E17871,2024-07-06,False,Solicitud de documentos,Media,558,558,A033,3,True,4,-1,1,julio
E17872,2023-02-10,False,Información general,Baja,2429,1015,A299,3,True,5,60,4,febrero
E17873,2024-07-04,False,Solicitud de documentos,Baja,1621,300,A222,2,True,1,-46,5,julio
E17874,2023-03-05,False,Información general,Baja,3081,1168,A157,1,True,4,-98,3,marzo
E17875,2024-04-02,True,Consulta de trámites,Media,775,42,A379,1,True,2,-62,1,abril
E17876,2023-10-09,False,Consulta de matrícula,Baja,168,63,A155,2,True,5,7,4,octubre
E17877,2024-05-30,False,Queja,Alta,330,330,A001,2,True,5,34,3,mayo
E17878,2023-06-06,True,Consulta de trámites,Media,2934,122,A067,2,False,5,5,3,junio
E17879,2023-07-17,False,Consulta de matrícula,Media,2204,530,A085,1,True,3,50,1,julio
E17880,2023-06-19,False,Consulta de matrícula,Baja,558,16,A006,2,True,3,26,3,junio
E17881,2023-03-09,True,Queja,Media,2269,258,A297,3,True,2,90,5,marzo
E17882,2024-05-19,False,Solicitud de documentos,Baja,2552,420,A008,2,True,1,79,3,mayo
E17883,2024-06-23,False,Consulta de matrícula,Alta,2284,371,A379,3,True,4,44,2,junio
E17884,2023-07-24,True,Queja,Alta,1314,829,A273,2,True,3,5,3,julio
E17885,2024-05-08,True,Información general,Baja,136,136,A050,3,True,4,-93,2,mayo
E17886,2023-12-24,False,Consulta de matrícula,Media,1386,759,A286,1,True,1,8,4,diciembre
E17887,2024-07-17,False,Consulta de matrícula,Media,1891,931,A097,1,True,2,-69,4,julio
E17888,2024-10-03,True,Solicitud de documentos,Baja,71,71,A016,3,False,2,-13,1,octubre
E17889,2023-02-02,False,Solicitud de documentos,Alta,2801,738,A272,3,True,1,59,3,febrero
E17890,2023-11-21,True,Información general,Alta,1888,806,A311,2,True,2,-20,1,noviembre
E17891,2024-01-31,True,Consulta de matrícula,Media,2425,794,A189,3,True,2,0,5,enero
E17892,2024-11-20,True,Solicitud de documentos,Baja,160,160,A262,1,False,4,17,3,noviembre
E17893,2023-02-27,False,Queja,Media,3198,455,A191,1,True,3,-52,3,febrero
E17894,2023-10-14,True,Consulta de matrícula,Media,863,292,A476,1,True,3,-51,4,octubre
E17895,2023-01-14,True,Queja,Media,2582,950,A456,2,True,4,5,2,enero
E17896,2024-11-29,True,Consulta de trámites,Alta,3033,564,A410,2,True,1,-10,5,noviembre
E17897,2024-03-30,False,Información general,Baja,1338,192,A401,2,True,4,-63,2,marzo
E17898,2024-05-25,False,Solicitud de documentos,Media,3563,553,A432,3,True,1,-18,2,mayo
E17899,2023-07-02,False,Consulta de trámites,Alta,932,214,A480,3,True,3,97,2,julio
E17900,2023-06-08,True,Solicitud de documentos,Media,1673,599,A452,2,True,5,-73,2,junio
E17901,2024-12-12,False,Consulta de trámites,Media,2721,330,A241,3,True,4,-32,5,diciembre
E17902,2023-11-09,False,Solicitud de documentos,Alta,1231,396,A091,2,True,4,-55,4,noviembre
E17903,2023-08-23,True,Información general,Alta,818,818,A021,2,True,1,70,5,agosto
E17904,2023-09-06,True,Consulta de matrícula,Alta,1270,440,A385,3,True,5,-47,2,septiembre
E17905,2023-10-20,False,Queja,Media,422,422,A228,1,False,2,-96,5,octubre
E17906,2024-09-06,False,Consulta de trámites,Alta,1753,218,A383,3,True,2,94,3,septiembre
E17907,2023-03-06,True,Queja,Alta,3049,1006,A412,2,True,2,-90,2,marzo
E17908,2023-05-13,False,Queja,Baja,2089,416,A387,2,False,3,-28,1,mayo
E17909,2023-02-16,True,Solicitud de documentos,Alta,2389,115,A226,1,True,4,0,5,febrero
E17910,2023-09-19,True,Consulta de matrícula,Media,546,124,A286,3,True,2,45,5,septiembre
E17911,2024-02-07,False,Solicitud de documentos,Baja,3578,1026,A109,2,True,4,-64,3,febrero
E17912,2024-06-02,False,Queja,Alta,1848,253,A142,1,True,2,17,2,junio
E17913,2023-05-23,False,Información general,Baja,1668,315,A439,3,True,2,61,3,mayo
E17914,2023-09-25,False,Consulta de matrícula,Media,2254,38,A190,3,True,4,-7,1,septiembre
E17915,2023-01-16,True,Consulta de matrícula,Baja,1329,1182,A453,3,True,2,-91,4,enero
E17916,2023-01-22,False,Queja,Media,669,669,A056,2,True,1,96,4,enero
E17917,2023-09-02,False,Solicitud de documentos,Media,314,314,A444,2,True,1,-60,2,septiembre
E17918,2023-12-15,False,Información general,Baja,1300,67,A211,1,True,4,18,1,diciembre
E17919,2024-02-05,True,Consulta de trámites,Alta,1264,510,A142,1,False,1,35,5,febrero
E17920,2023-12-27,False,Solicitud de documentos,Media,2369,325,A147,3,True,5,-89,2,diciembre
E17921,2023-10-31,False,Consulta de matrícula,Baja,3198,1019,A069,1,False,4,-72,2,octubre
E17922,2024-04-23,True,Solicitud de documentos,Alta,677,677,A303,2,True,3,-27,2,abril
E17923,2024-06-06,True,Consulta de trámites,Media,3259,833,A041,2,False,2,48,1,junio
E17924,2023-06-02,True,Información general,Media,3290,828,A182,2,True,2,70,4,junio
E17925,2023-12-11,True,Información general,Alta,3353,413,A450,2,True,4,-14,1,diciembre
E17926,2023-01-16,True,Consulta de trámites,Media,2943,262,A126,1,True,2,-13,5,enero
E17927,2023-07-28,False,Consulta de trámites,Baja,2428,986,A442,2,True,4,58,4,julio
E17928,2024-09-10,True,Queja,Baja,3095,97,A162,2,True,1,59,3,septiembre
E17929,2024-04-27,True,Consulta de matrícula,Media,414,414,A058,1,True,2,-90,4,abril
E17930,2024-01-05,True,Queja,Media,1520,1067,A209,2,True,1,-21,4,enero
E17931,2024-06-14,True,Solicitud de documentos,Baja,1044,796,A363,3,True,2,53,2,junio
E17932,2023-07-13,True,Consulta de trámites,Alta,1739,718,A221,1,True,5,63,3,julio
E17933,2024-09-11,True,Queja,Media,2863,859,A331,2,False,3,-4,3,septiembre
E17934,2023-11-26,True,Consulta de matrícula,Baja,340,57,A474,1,False,4,-99,5,noviembre
E17935,2024-03-18,True,Consulta de matrícula,Media,3211,480,A398,2,True,4,-100,3,marzo
E17936,2024-10-18,False,Consulta de trámites,Alta,2670,1188,A052,3,True,4,71,2,octubre
E17937,2023-11-07,False,Queja,Media,135,135,A129,2,True,1,-81,5,noviembre
E17938,2023-05-10,False,Información general,Baja,2620,1012,A032,3,True,2,78,5,mayo
E17939,2024-09-02,True,Consulta de trámites,Alta,2141,245,A326,3,True,2,53,1,septiembre
E17940,2024-09-11,True,Solicitud de documentos,Baja,1329,1019,A462,3,True,1,36,2,septiembre
E17941,2023-10-07,True,Queja,Media,3477,328,A484,1,True,4,-23,4,octubre
E17942,2023-04-10,False,Queja,Media,2362,653,A108,3,True,2,-34,3,abril
E17943,2024-10-13,True,Consulta de trámites,Baja,2308,741,A183,3,True,2,19,5,octubre
E17944,2024-01-15,True,Queja,Baja,2260,460,A351,3,True,3,-32,1,enero
E17945,2024-01-01,True,Queja,Media,955,751,A450,1,True,2,4,1,enero
E17946,2023-12-13,False,Solicitud de documentos,Media,2622,560,A341,3,True,5,23,3,diciembre
E17947,2023-06-05,False,Solicitud de documentos,Alta,2735,566,A483,3,False,5,-44,5,junio
E17948,2024-08-04,True,Información general,Media,3022,1155,A284,2,False,3,-89,3,agosto
E17949,2023-11-15,False,Solicitud de documentos,Media,210,210,A337,3,True,4,-73,5,noviembre
E17950,2024-07-07,True,Información general,Baja,295,295,A150,1,True,4,39,4,julio
E17951,2024-08-04,True,Solicitud de documentos,Baja,1593,98,A067,2,True,1,22,5,agosto
E17952,2024-10-01,False,Información general,Media,1406,731,A128,1,False,5,-76,1,octubre
E17953,2024-01-13,False,Solicitud de documentos,Media,516,196,A153,2,True,4,30,5,enero
E17954,2024-07-08,False,Solicitud de documentos,Media,920,920,A284,3,True,1,37,1,julio
E17955,2023-05-27,False,Consulta de trámites,Baja,943,573,A144,3,True,5,-45,5,mayo
E17956,2023-03-20,True,Solicitud de documentos,Baja,1928,535,A012,3,True,1,-81,2,marzo
E17957,2024-05-13,True,Información general,Baja,3594,1117,A013,3,True,4,65,3,mayo
E17958,2023-01-12,False,Consulta de trámites,Media,2982,634,A232,1,True,5,-44,3,enero
E17959,2023-12-03,False,Información general,Alta,3321,160,A260,3,True,3,-96,2,diciembre
E17960,2023-03-15,True,Solicitud de documentos,Media,1652,808,A390,2,True,5,-54,4,marzo
E17961,2024-06-10,True,Solicitud de documentos,Media,2743,517,A101,3,True,4,-77,4,junio
E17962,2024-06-05,True,Información general,Media,1038,590,A003,1,True,4,-91,1,junio
E17963,2024-04-11,True,Queja,Baja,2120,1173,A359,1,True,4,5,5,abril
E17964,2023-08-23,False,Consulta de trámites,Media,2622,380,A335,3,False,3,-1,3,agosto
E17965,2023-10-18,False,Consulta de trámites,Baja,2865,668,A100,3,False,5,52,3,octubre
E17966,2024-02-12,False,Solicitud de documentos,Alta,1069,1017,A235,3,True,3,79,4,febrero
E17967,2023-03-05,True,Consulta de trámites,Alta,1904,1077,A307,1,True,1,5,1,marzo
E17968,2023-02-20,True,Información general,Alta,2749,1149,A030,1,False,1,78,3,febrero
E17969,2023-03-17,False,Solicitud de documentos,Media,552,13,A009,2,True,1,73,3,marzo
E17970,2023-10-13,False,Consulta de trámites,Baja,3083,459,A390,3,True,5,13,3,octubre
E17971,2023-10-06,False,Consulta de matrícula,Alta,1161,536,A372,1,True,2,-10,3,octubre
E17972,2024-06-17,True,Consulta de trámites,Media,645,37,A138,3,True,4,-72,5,junio
E17973,2024-06-25,False,Información general,Baja,347,347,A050,3,True,5,4,5,junio
E17974,2023-08-15,True,Consulta de trámites,Alta,1719,493,A186,2,True,2,84,3,agosto
E17975,2024-09-13,False,Queja,Alta,1172,396,A429,2,True,2,62,3,septiembre
E17976,2024-02-28,False,Queja,Media,2078,1062,A336,1,True,1,87,4,febrero
E17977,2024-05-17,False,Solicitud de documentos,Alta,771,771,A492,2,True,5,36,3,mayo
E17978,2023-07-27,True,Queja,Media,809,202,A131,1,False,2,38,4,julio
E17979,2024-09-21,True,Información general,Alta,342,342,A441,3,True,2,-18,2,septiembre
E17980,2024-08-02,True,Consulta de matrícula,Baja,3174,356,A349,1,True,2,-59,5,agosto
E17981,2023-01-17,True,Consulta de matrícula,Media,2405,787,A051,2,True,5,90,2,enero
E17982,2023-04-22,True,Solicitud de documentos,Media,1560,90,A321,1,True,5,-44,1,abril
E17983,2024-03-19,True,Solicitud de documentos,Media,636,636,A309,3,True,4,71,3,marzo
E17984,2023-09-11,False,Queja,Baja,3313,959,A243,3,True,2,35,5,septiembre
E17985,2024-08-25,True,Información general,Baja,176,176,A189,3,True,4,-64,2,agosto
E17986,2024-02-28,False,Queja,Alta,1661,771,A160,1,True,1,-13,4,febrero
E17987,2023-04-25,True,Información general,Baja,2196,1145,A078,3,True,4,54,2,abril
E17988,2024-01-28,False,Información general,Media,316,316,A143,2,True,1,85,1,enero
E17989,2023-04-23,False,Consulta de matrícula,Baja,51,51,A314,1,True,2,36,5,abril
E17990,2023-10-01,True,Información general,Baja,3057,178,A048,1,True,4,30,3,octubre
E17991,2023-02-06,False,Consulta de trámites,Media,150,150,A323,3,True,1,62,4,febrero
E17992,2023-12-28,True,Información general,Media,1129,1129,A197,2,True,5,-30,1,diciembre
E17993,2024-07-15,True,Consulta de matrícula,Baja,1136,1136,A091,1,True,3,49,2,julio
E17994,2023-07-09,True,Queja,Baja,2434,203,A358,1,True,5,-29,2,julio
E17995,2024-06-07,True,Información general,Media,2655,281,A061,1,False,2,68,4,junio
E17996,2023-04-30,False,Consulta de trámites,Baja,3361,171,A344,3,True,4,37,3,abril
E17997,2024-10-10,True,Solicitud de documentos,Baja,699,699,A400,2,True,1,-7,4,octubre
E17998,2023-07-31,False,Queja,Baja,2228,1053,A445,1,True,2,89,4,julio
E17999,2023-10-02,False,Solicitud de documentos,Baja,983,983,A372,2,True,4,-27,3,octubre
E18000,2024-03-27,False,Consulta de trámites,Media,2866,286,A126,3,True,2,5,3,marzo
E18001,2024-11-18,True,Consulta de matrícula,Baja,3032,292,A360,3,False,3,56,4,noviembre
E18002,2023-05-24,False,Consulta de matrícula,Media,548,481,A154,2,False,4,-88,2,mayo
E18003,2023-08-31,True,Queja,Media,2182,468,A418,2,False,2,43,1,agosto
E18004,2024-03-19,False,Información general,Media,232,232,A220,3,True,3,69,4,marzo
E18005,2023-05-14,True,Información general,Baja,3307,627,A232,2,True,2,95,2,mayo
E18006,2023-02-18,True,Solicitud de documentos,Media,3036,11,A129,2,True,5,69,5,febrero
E18007,2023-05-01,True,Consulta de matrícula,Alta,1860,1053,A460,1,True,5,-55,5,mayo
E18008,2024-10-09,True,Información general,Baja,224,224,A481,2,True,4,-37,2,octubre
E18009,2023-10-26,False,Información general,Media,2400,225,A144,3,True,4,-86,5,octubre
E18010,2023-04-07,False,Consulta de matrícula,Baja,1665,232,A030,3,False,5,67,5,abril
E18011,2024-04-24,True,Consulta de matrícula,Baja,1811,978,A212,3,True,5,19,1,abril
E18012,2023-07-07,False,Consulta de trámites,Baja,1668,365,A021,2,True,5,-22,3,julio
E18013,2023-06-21,True,Solicitud de documentos,Baja,245,245,A358,2,True,5,86,1,junio
E18014,2024-12-12,True,Consulta de matrícula,Media,1734,321,A054,1,True,5,-67,5,diciembre
E18015,2023-04-22,False,Consulta de trámites,Media,2046,13,A465,1,True,3,78,1,abril
E18016,2024-02-12,True,Consulta de matrícula,Alta,2109,564,A261,2,False,3,36,1,febrero
E18017,2023-03-11,True,Queja,Media,2811,38,A335,2,True,3,-19,3,marzo
E18018,2024-12-05,True,Queja,Baja,705,195,A110,2,False,3,94,3,diciembre
E18019,2024-06-29,True,Queja,Alta,2976,420,A328,1,True,5,89,1,junio
E18020,2023-07-08,True,Consulta de matrícula,Baja,1507,642,A131,3,True,1,20,4,julio
E18021,2023-06-14,False,Información general,Media,1917,367,A194,3,True,1,66,5,junio
E18022,2024-03-07,False,Información general,Baja,3171,1011,A470,1,False,5,1,4,marzo
E18023,2024-06-20,False,Queja,Media,725,474,A174,2,True,2,52,1,junio
E18024,2023-03-14,True,Solicitud de documentos,Baja,2696,47,A239,2,True,4,-84,1,marzo
E18025,2024-07-21,True,Consulta de trámites,Alta,609,609,A327,1,True,5,66,1,julio
E18026,2023-12-27,True,Queja,Alta,3169,449,A471,3,True,2,53,1,diciembre
E18027,2023-02-19,True,Consulta de trámites,Media,3242,811,A184,1,True,2,-63,1,febrero
E18028,2024-07-30,True,Consulta de trámites,Media,3022,707,A268,3,True,1,-68,2,julio
E18029,2023-05-31,True,Queja,Baja,792,735,A288,1,True,3,32,2,mayo
E18030,2023-01-11,False,Información general,Baja,1288,705,A096,1,True,4,-83,3,enero
E18031,2023-01-17,True,Solicitud de documentos,Media,992,687,A482,3,True,5,75,4,enero
E18032,2023-09-02,False,Queja,Baja,1408,233,A339,2,True,2,-51,4,septiembre
E18033,2024-12-29,True,Consulta de trámites,Baja,521,70,A372,1,True,4,-25,2,diciembre
E18034,2023-12-02,False,Consulta de matrícula,Media,2892,332,A366,1,True,4,31,3,diciembre
E18035,2023-09-14,True,Consulta de matrícula,Media,1077,528,A305,2,True,4,85,2,septiembre
E18036,2023-04-27,False,Consulta de trámites,Media,3141,118,A005,3,False,5,-34,5,abril
E18037,2023-01-02,False,Queja,Media,3414,15,A160,1,True,1,-76,3,enero
E18038,2023-02-02,True,Información general,Baja,2443,587,A195,2,True,1,-5,1,febrero
E18039,2024-09-19,True,Queja,Media,1717,1129,A105,2,True,2,-62,5,septiembre
E18040,2023-05-31,False,Solicitud de documentos,Baja,3331,279,A499,2,True,5,-29,1,mayo
E18041,2023-09-13,True,Consulta de matrícula,Media,2914,682,A264,3,True,2,-86,4,septiembre
E18042,2024-01-26,True,Consulta de trámites,Baja,3420,621,A260,1,False,5,-42,3,enero
E18043,2024-07-23,True,Información general,Media,529,529,A382,1,True,4,97,4,julio
E18044,2023-10-01,False,Queja,Media,1200,188,A259,2,True,4,-89,5,octubre
E18045,2023-07-03,True,Solicitud de documentos,Baja,2532,138,A278,2,False,1,8,2,julio
E18046,2023-02-06,False,Queja,Media,3387,769,A324,2,True,1,-62,4,febrero
E18047,2023-12-03,False,Solicitud de documentos,Media,2678,1017,A331,3,True,5,16,2,diciembre
E18048,2023-09-28,True,Queja,Alta,1951,389,A239,1,True,4,98,3,septiembre
E18049,2023-04-29,False,Información general,Media,1253,658,A430,2,True,2,-57,2,abril
E18050,2023-12-08,True,Información general,Baja,277,207,A186,1,True,3,-29,1,diciembre
E18051,2024-05-28,True,Consulta de trámites,Media,2572,180,A143,3,True,2,-87,2,mayo
E18052,2023-03-14,False,Información general,Baja,1277,677,A247,3,False,4,22,4,marzo
E18053,2024-07-15,False,Solicitud de documentos,Alta,3339,692,A076,2,True,3,50,3,julio
E18054,2023-01-21,False,Consulta de trámites,Alta,3075,101,A415,1,False,1,41,3,enero
E18055,2024-11-03,False,Información general,Media,2979,1077,A389,2,True,5,32,3,noviembre
E18056,2024-02-06,False,Consulta de matrícula,Baja,2697,336,A029,1,True,1,58,5,febrero
E18057,2024-04-03,True,Solicitud de documentos,Baja,1757,344,A341,1,True,3,14,4,abril
E18058,2023-06-02,False,Consulta de trámites,Media,3589,486,A199,2,False,3,-78,4,junio
E18059,2024-08-09,True,Solicitud de documentos,Media,2686,419,A311,3,True,1,3,4,agosto
E18060,2024-12-09,True,Consulta de trámites,Media,2835,1007,A154,1,False,2,-80,3,diciembre
E18061,2023-04-14,False,Solicitud de documentos,Media,1281,640,A370,1,False,3,95,3,abril
E18062,2023-03-02,False,Consulta de matrícula,Media,1696,852,A120,2,False,5,-29,5,marzo
E18063,2023-12-14,False,Información general,Baja,2636,671,A270,1,True,3,-83,2,diciembre
E18064,2023-05-13,False,Queja,Media,1794,510,A359,2,True,4,-79,1,mayo
E18065,2024-08-20,False,Queja,Media,3576,493,A266,2,True,2,55,1,agosto
E18066,2024-09-23,True,Queja,Media,1653,706,A180,3,False,4,-86,2,septiembre
